job-D:11,job-D:al,job-D:am,job-D:ax,job-D:bf,job-D:by,job-D:cv,job-D:de,job-D:dz,job-D:e2,job-D:f8,job-D:gj,job-D:gv,job-D:kd,job-D:ke,job-D:kl,job-D:kp,job-D:ks,job-D:kw,job-D:mm,job-D:nb,job-D:nn,job-D:ob,job-D:pe,job-D:po,job-D:pq,job-D:pz,job-D:qp,job-D:qw,job-D:rn,job-D:sa,job-D:vv,job-D:zz,area-D:a,area-D:b,area-D:c,area-D:d,income,aspect,subscriptions-D:0,subscriptions-D:1,subscriptions-D:2,subscriptions-D:3,subscriptions-D:4,subscriptions-D:5,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product-D:a,product-D:b,product-D:c,product-D:d,product-D:e,product-D:f,product-D:g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09121436122316844,-0.24360446607085393,0,1,0,0,0,0,-1.073728899880465,-0.7143624516380923,1.7903147697654205,0.8543210643541276,0.5935778833554878,-0.28531071635466415,-1.0051809454871514,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0320575773763254,-0.880057045469484,0,0,0,1,0,0,-0.8458804075494307,0.0421315584480955,-0.6575583801179234,0.5842654094294784,-2.800793757062545,-2.2703050843012713,-0.799311943929597,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7677813967514489,-1.1489806705674968,0,0,0,1,0,0,0.31709627205689017,-0.8347137714245313,-0.19179245523977473,-0.22590155534446932,-2.4407846436848755,-1.1618017359674517,0.10803661849073544,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.009210856402671,-0.6380257828812725,0,1,0,0,0,0,-1.073728899880465,-0.7659415886894233,0.04434306254062782,0.8543210643541276,-0.3321598367585211,-0.9555685548820899,0.6051721333630519,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.562604124275226,-0.5125280911688667,0,0,1,0,0,0,-0.9550578101247179,-0.42208067501388336,-0.6276348709777071,1.3944323742034261,-1.1036079368535288,-2.012513607944569,-0.10698211646937705,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2789575009541725,-0.3601380369466596,0,1,0,0,0,0,-0.5041076690528792,-0.47365981206521435,-0.4884255023688749,1.1243767192787768,0.3364285166571509,-0.646218783254047,1.8533482650286686,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6703958205330693,1.7016097554714384,0,1,0,0,0,0,-1.073728899880465,-0.6627833145867613,0.36049144171769515,-0.7660128651937678,-0.3321598367585211,0.4622845650797725,0.5678107219692736,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1502553936736326,-0.9248776496524861,0,0,0,1,0,0,-0.5610697921356378,0.7814325228505062,-0.8195356361160506,0.31420975450482913,-3.006513250421215,-2.244525936665601,-0.4447597745804756,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8596965090432032,-1.1400165497308963,0,1,0,0,0,0,-0.6844877254816147,-0.23295717249233644,-0.9769593146363189,0.044154099580179906,-1.0521780635138616,-0.5946604879827067,0.0012897287942255629,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2874273110426784,-0.942805891325687,0,0,0,1,0,0,-0.7034750998425342,0.3172202893885274,1.1345996129537246,0.31420975450482913,-3.520811983817886,-2.502317413022303,1.6528166079559399,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3921793658930619,-0.7545593537570782,1,0,0,0,0,0,-0.7034750998425342,-0.5424319948003223,-0.07860352936156531,0.5842654094294784,0.027849276619148444,-0.4142064545330151,0.711156545276015,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8145378749096804,-0.9786623746720887,1,0,0,0,0,0,-0.8221461895982815,-0.7143624516380923,1.9750599131528428,0.31420975450482913,0.23356876997781675,-0.05329838763363182,0.7561427345052584,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5134168235978291,-0.3422097952734586,1,0,0,0,0,0,-0.5468292613649482,-0.9550650912109703,-0.34141000094085583,0.8543210643541276,0.5421480100158207,-0.31108986399033434,0.92998766915386,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.4443081370341501,-1.0145188580184905,1,0,0,0,0,0,-0.6844877254816147,-0.5252389491165453,0.7078643521715106,0.31420975450482913,0.5421480100158207,0.2044930887230707,3.333317642892421,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.27741753262765306,-1.0951959455478941,1,0,0,0,0,0,-1.27309633067012,-0.8175207257407543,0.4730298565276394,0.31420975450482913,0.1307090232984826,-0.0017400923622914646,0.1377732520490487,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.4424121223287711,-0.942805891325687,1,0,0,0,0,0,0.38829892591033854,-1.0754164109974091,-0.9242679181068075,0.31420975450482913,0.2849986433174838,-0.027519239997961645,-1.0654166903873248,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7866573268794186,1.3340808011708207,1,0,0,0,0,0,1.0053885926402228,0.5923090203289594,0.35398633103503935,-0.49595721026911854,0.6450077566951549,0.8489717796148258,1.1999048045293201,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.804033583926448,-1.193801274750499,0,1,0,0,0,0,-0.0009422484885117274,-0.5424319948003223,0.5621498728800225,0.044154099580179906,-0.9493183168345275,-0.4142064545330151,0.8941512133271745,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.007769059019919895,0.8500182759943977,0,0,0,1,0,0,1.0053885926402228,4.632674756016553,-0.42402490661058334,-2.3863467947416632,1.1078766167521585,2.163708309034007,-0.2976015623560015,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.472188685064412,-1.3820478123191078,0,0,0,1,0,0,0.00855143869194768,0.6438881573802904,-0.8279922800035031,-1.5761798299677154,-2.54364439036421,-0.3368690116260045,-0.002522660123506889,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.99527058238754,-1.023482978855091,0,0,1,0,0,0,-0.5610697921356378,-0.19857108112478244,-0.036970820992568425,0.31420975450482913,-1.206467683532863,-0.9297894072464197,-0.7062896543369244,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4597883793758004,1.7464303596544404,0,1,0,0,0,0,-0.9882857152563271,-0.6971694059543153,0.1269579682103551,-0.49595721026911854,-0.3835897100981882,0.35916797453709176,-0.9335080338337807,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.48065849515291775,-0.5483845745152683,0,1,0,0,0,0,-0.06265121516150035,-0.14699194407345145,0.6558234667102645,0.8543210643541276,0.027849276619148444,-0.7493353737967281,-0.8648850333145958,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3137678907464207,1.594040305432233,0,0,1,0,0,0,-0.9550578101247179,-0.8862929084758623,-0.8956454311031226,-1.3061241750430663,-0.589309203456858,0.7974134843434856,0.05618812920957354,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8631324920751017,0.9217312426872012,0,0,1,0,0,0,1.6604530080919464,0.9877490710558302,2.4271651055974144,-1.5761798299677154,1.1593064900918255,1.8801376850416351,0.3505045536585218,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9883986163237429,-1.3282630872995054,0,0,1,0,0,0,-0.24777811518046577,-0.38769458364632936,0.6337060903892351,-0.49595721026911854,-1.1550378101931957,-0.15641497817631253,1.0153851809110679,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4506143720466262,1,0,0,0,0,0,0.1272225284476949,-0.40488762933010636,-0.3134380250054364,-0.49595721026911854,0.4392882633364865,0.7716343367078153,-0.26100262874576957,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.068303583038093,1,0,0,0,0,0,1.4895666388436704,0.9361699340044992,-0.5931577843596318,0.31420975450482913,0.4392882633364865,0.1529347934517296,0.2513824417974771,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.34846252914229,-0.9159135288158858,1,0,0,0,0,0,1.2949460516442457,-0.5768180861678763,-0.7466783964703068,0.31420975450482913,0.4392882633364865,0.07559735054471907,-0.4340850856108246,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.009705368970878035,1.1906548677852145,0,0,1,0,0,0,-0.16233493055632783,0.26564115233719643,-0.9021505417857781,-1.8462354848923648,0.4907181366761536,1.6996836515919433,-0.9632446673920939,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6494854095103729,-1.0145188580184905,0,1,0,0,0,0,-0.4091707972482817,-0.3533084922787754,-0.3628768661936197,0.31420975450482913,-0.48644945677752377,-0.4915438974400256,0.5197746216058442,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6147328954163142,-1.2655142414433023,0,0,1,0,0,0,-0.3189807690339139,0.11090374118320348,-0.4181703069961934,-0.22590155534446932,-1.206467683532863,-0.3368690116260045,0.8842390021410702,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.08264638019089411,-0.2615327077440546,0,1,0,0,0,0,-0.05790437157127065,-0.45646676638143735,1.0136045542563286,0.8543210643541276,0.5935778833554878,-0.3626481592616747,-0.2930266956547225,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.46328223810588837,0.42870459667417793,0,1,0,0,0,0,1.2949460516442457,0.4719577005425204,2.40439721820812,0.044154099580179906,1.4164558567901624,0.7458551890721452,-0.2594776731786765,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4647240354886393,-1.2206936372603003,1,0,0,0,0,0,-1.27309633067012,-0.8175207257407543,0.27332295857010896,0.31420975450482913,0.2849986433174838,0.1529347934517296,0.22012085267207052,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.24416469161453458,-0.9965906163452896,0,1,0,0,0,0,1.5750098234678087,0.8673977512693912,-0.5300582107378713,0.31420975450482913,-0.3321598367585211,-0.4142064545330151,-1.1592014577635439,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.8179159822433895,-0.2615327077440546,0,0,0,0,1,0,0.041779343823556844,1.5207334872529172,-0.7531835071529623,1.3944323742034261,-1.206467683532863,-2.476538265386633,-0.8938591890893628,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.07921039715899564,1.127906021929011,0,0,1,0,0,0,-0.8221461895982815,-0.12979889838967446,1.852763832318915,-2.3863467947416632,0.4392882633364865,2.0090334232199862,-0.5537940976276248,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7483706588096928,1.4506143720466262,0,0,1,0,0,0,0.17943780794022351,0.8502047055856142,-0.26985378343164285,-1.5761798299677154,-0.22930009007918695,1.184100698878539,1.0817207480796132,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2247942489183576,-1.2117295164236996,0,1,0,0,0,0,1.0243759670011423,0.5063437919100744,0.3064990230516527,0.044154099580179906,-0.43501958343785524,-0.15641497817631253,1.0291097810149046,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8631324920751017,-0.6200975412080717,0,1,0,0,0,0,1.7316556619453944,1.9161735379797882,-1.164957013365069,1.1243767192787768,-0.3321598367585211,-1.0071268501534303,-0.2404157285900141,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4389358440512935,0.025319159027158818,0,1,0,0,0,0,0.5117168592563155,0.0249385127643185,-0.08445812897595527,0.5842654094294784,0.9535869967331573,0.024039055273378716,-0.31056368467629186,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3430902361594335,1.4147578887002248,0,0,0,1,0,0,0.17943780794022351,0.9877490710558302,0.8262573665958445,-3.196513759515611,-1.3093274302121984,1.5965670610492626,1.4431352174806529,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.44237182708319195,-1.4179042956655095,1,0,0,0,0,0,-0.12436018183448898,-0.6283972232192073,1.8878914300052563,0.044154099580179906,0.38785838999681943,0.3333888269014216,0.47707586572724026,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5050048892075126,1.1368701427656116,0,1,0,0,0,0,0.15570358998907438,-1.367698187621618,0.11850132432290308,-0.7660128651937678,0.8507272500538231,1.209879846514209,-0.17941750590629424,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3137100150482313,-0.8710929246328836,0,0,0,1,0,0,-0.7604372229252928,-0.3705015379625524,0.27657551391143664,0.5842654094294784,-2.18363527698654,-1.935176165037558,-0.9037714002754672,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2337006958768812,-0.27049682858065516,0,0,1,0,0,0,0.041779343823556844,0.5235368375938514,-0.9314235398577287,1.3944323742034261,-0.023580596720518637,-1.2649183265101325,-0.277014662200246,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8666666460507686,-1.346191328972706,0,1,0,0,0,0,1.8883015004229808,2.277227497339105,1.3993576177378122,-0.22590155534446932,-0.43501958343785524,0.07559735054471907,0.16217254112253673,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9674882053010466,-0.9696982538354882,0,0,1,0,0,0,-0.7604372229252928,-0.19857108112478244,-0.22236647544825644,0.31420975450482913,-1.9264859102882035,-1.4711515075954942,0.21325855262015198,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6981781976195627,-0.20774798272445222,1,0,0,0,0,0,-1.27309633067012,-0.8175207257407543,-0.27896093838736097,0.31420975450482913,0.747867503374489,0.2560513839944111,-0.8587852110462239,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7519048127853598,0.44663283834737866,0,0,1,0,0,0,0.7063374464557401,0.6438881573802904,-0.21716238690213188,-0.22590155534446932,1.5707454768091638,0.9005300748861662,-0.8732722889336072,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35549054184804496,-0.521492212005467,0,1,0,0,0,0,-0.9550578101247179,-0.6799763602705383,0.2258356505867219,1.1243767192787768,-0.1264403433998528,-0.9297894072464197,1.430935572943909,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1900417348242989,1.3609731636806224,1,0,0,0,0,0,-0.41866448442874143,-0.3705015379625524,2.1298815474000485,-0.49595721026911854,0.5935778833554878,0.7974134843434856,-1.1813133134863925,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1155607552777633,0.6617717384257893,0,0,1,0,0,0,0.9769075310988438,0.5923090203289594,2.153299945857609,-0.7660128651937678,1.5193156034694966,1.36455473232823,1.6711160747610558,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7658450868004907,-0.8621288037962832,1,0,0,0,0,0,-0.9882857152563271,-0.9378720455271933,-0.05973870838186374,0.5842654094294784,0.23356876997781675,-0.13063583054064234,-0.8946216668729092,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.17809564645831544,-1.346191328972706,1,0,0,0,0,0,-0.4661329203310403,-0.5940111318516533,0.9244845379039455,0.044154099580179906,0.18213889663814967,0.23027223635874086,0.2384203194771864,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.4368837827039567,-1.2117295164236996,0,0,0,1,0,0,-0.7604372229252928,0.05932460413187249,-0.46565761497958,-1.036068520118417,-3.4693821104782185,-1.3680349170528134,-0.842010699808201,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7746533628152458,1.7016097554714384,0,0,1,0,0,0,-1.1306910229632237,-0.6627833145867613,-0.34466255628218373,-1.036068520118417,-0.7950286968155262,0.4622845650797725,1.0489342033871136,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.44734777844161,-0.44081512447606336,0,0,1,0,0,0,-0.12436018183448898,0.6095020660127364,-0.13584850336893542,1.3944323742034261,-0.640739076796525,-1.6773846886808559,0.5312117883590416,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.8129400308849716,0.24045805910556883,1,0,0,0,0,0,-0.4423987023798907,-0.40488762933010636,-0.051932575562676685,0.31420975450482913,1.0564467434124916,0.38494712217276195,-0.18780476152530584,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.08768020724750143,0.6528076175891887,1,0,0,0,0,0,-0.9882857152563271,-0.6112041775354303,-0.4500453493412061,0.044154099580179906,1.1593064900918255,0.7974134843434856,-0.27091483993187404,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.734470680040141,-1.2027653955870994,0,0,1,0,0,0,-0.4661329203310403,-0.16418498975722845,-1.2521254965126554,-0.22590155534446932,-1.3607573035518656,-0.5688813403470365,-0.6147923203113446,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.1656374650715144,1.0293006927264066,0,0,1,0,0,0,-0.8458804075494307,-0.47365981206521435,-0.6777242232341563,-2.116291139817014,0.8507272500538231,2.0090334232199862,-0.4127357076715226,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0389874191383117,0.47352520085718014,0,0,1,0,0,0,-0.8458804075494307,-0.5940111318516533,-0.6237318045681138,-0.7660128651937678,1.5707454768091638,1.1067632559715284,-0.6910400986659944,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9486122751730769,-0.16292737854145029,0,0,0,1,0,0,-0.8221461895982815,-0.07821976133834348,-0.46760914818437666,1.3944323742034261,-0.023580596720518637,-1.419593212324154,0.435139587632183,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8874788861296965,1.4237220095368253,0,0,1,0,0,0,0.00855143869194768,0.23125506096964243,1.5105950104112251,-1.3061241750430663,-0.023580596720518637,1.1583215512428688,-0.6826528430469828,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6703958205330693,-0.09121441184864684,0,1,0,0,0,0,-0.3711960485264427,0.0421315584480955,0.21542747349447278,0.8543210643541276,0.7992973767141561,-0.3368690116260045,0.2155459859707917,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.26507510263723094,-0.8890211663060845,0,1,0,0,0,0,0.7680464131287288,-0.07821976133834348,0.4990502992582618,0.5842654094294784,-0.5378793301171909,-0.723556226161058,2.9475038844178933,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.44734777844161,-0.10017853268524735,0,1,0,0,0,0,-1.1306910229632237,-0.7831346343732003,1.2315257621252946,1.1243767192787768,0.6450077566951549,-0.5946604879827067,1.4080612394375145,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7449346757777943,0.07910388404676154,0,1,0,0,0,0,-0.10062596388333922,-0.009447578603235491,0.13866716743913568,0.5842654094294784,1.0564467434124916,0.024039055273378716,0.8789016576562447,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3693729401649866,-0.20774798272445222,0,1,0,0,0,0,-0.4661329203310403,-0.3189224009112214,-1.1304799267469936,0.8543210643541276,0.6450077566951549,-0.31108986399033434,-0.7772000882067485,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4234958969552222,-0.7814517162668794,0,1,0,0,0,0,1.0101354362304529,0.8502047055856142,0.3019454455737938,0.8543210643541276,-0.7950286968155262,-1.1360225883317816,-0.08792017188071449,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9814284793161775,1.2802960761512183,0,0,1,0,0,0,0.19367833871091325,-0.5080459034327683,1.2146124743503903,-1.5761798299677154,0.3364285166571509,1.4676713228709117,-1.1203150908026727,0,0,1,0,0,0,0
